timestamp,duration,status
2026-03-25T08:49:39.593Z,234.189,afk
2026-03-25T08:19:12.296Z,610.804,afk
2026-03-25T08:19:12.296Z,480.562,afk
2026-03-25T08:19:12.296Z,490.589,afk
2026-03-25T08:19:12.296Z,475.539,afk
2026-03-25T07:20:49.684Z,3502.627,not-afk
2026-03-25T07:16:33.157Z,256.526,afk
2026-03-25T07:16:33.157Z,192.52,afk
2026-03-25T07:14:10.101Z,143.068,not-afk
2026-03-24T21:24:10.419Z,75.663,not-afk
2026-03-24T21:24:10.418Z,0,afk
2026-03-24T20:55:43.782Z,596.734,afk
2026-03-24T20:55:43.782Z,456.353,afk
2026-03-24T20:55:43.782Z,461.373,afk
2026-03-24T20:55:43.782Z,461.373,afk
2026-03-24T20:55:43.782Z,446.326,afk
2026-03-24T20:55:43.780Z,0.016,not-afk
2026-03-24T20:52:26.104Z,197.684,afk
2026-03-24T20:52:26.104Z,192.75,afk
2026-03-24T19:39:40.393Z,4365.715,not-afk
2026-03-24T19:35:39.428Z,240.964,afk
2026-03-24T19:35:39.428Z,240.964,afk
2026-03-24T19:35:39.428Z,230.955,afk
2026-03-24T19:35:04.244Z,35.192,not-afk
2026-03-24T19:35:04.243Z,0,afk
2026-03-24T18:25:55.454Z,3139.901,afk
2026-03-24T18:25:55.454Z,258.389,afk
2026-03-24T18:25:55.454Z,248.358,afk
2026-03-24T18:25:55.454Z,258.389,afk
2026-03-24T18:25:55.454Z,243.332,afk
2026-03-24T18:08:41.205Z,1034.262,not-afk
2026-03-24T18:04:52.048Z,229.156,afk
2026-03-24T18:04:52.048Z,194.213,afk
2026-03-24T18:04:20.816Z,31.245,not-afk
2026-03-24T17:59:53.533Z,267.282,afk
2026-03-24T17:59:35.147Z,18.399,not-afk
2026-03-24T17:55:51.515Z,223.631,afk
2026-03-24T17:36:51.426Z,1140.104,not-afk
2026-03-24T17:36:51.425Z,0,afk
2026-03-24T17:13:49.751Z,621.447,afk
2026-03-24T17:13:49.751Z,516.165,afk
2026-03-24T17:13:49.751Z,516.165,afk
2026-03-24T17:13:49.751Z,506.13,afk
2026-03-24T17:11:14.219Z,155.547,not-afk
2026-03-24T09:35:05.374Z,1133.541,not-afk
2026-03-24T09:35:05.374Z,63.826,not-afk
2026-03-24T09:35:05.374Z,46.586,not-afk
2026-03-24T09:30:13.375Z,292.009,afk
2026-03-24T09:30:13.375Z,252.435,afk
2026-03-24T09:30:13.375Z,247.425,afk
2026-03-24T08:43:22.838Z,2810.551,not-afk
2026-03-24T08:43:22.838Z,32.196,not-afk
2026-03-24T06:59:51.505Z,3246.122,not-afk
2026-03-23T21:32:26.399Z,427.616,not-afk
2026-03-23T21:26:21.210Z,366.897,afk
2026-03-23T21:26:21.210Z,337.09,afk
2026-03-23T21:26:21.210Z,337.106,afk
2026-03-23T21:26:21.210Z,337.106,afk
2026-03-23T21:26:21.210Z,337.106,afk
2026-03-23T21:26:21.210Z,337.074,afk
2026-03-23T21:18:11.411Z,489.814,not-afk
2026-03-23T21:18:11.411Z,125.592,not-afk
2026-03-23T21:18:11.411Z,125.622,not-afk
2026-03-23T21:18:11.411Z,125.592,not-afk
2026-03-23T21:18:11.411Z,125.622,not-afk
2026-03-23T21:18:11.411Z,132.969,not-afk
2026-03-23T21:18:11.411Z,132.969,not-afk
2026-03-23T21:18:11.411Z,139.101,not-afk
2026-03-23T21:18:11.411Z,125.177,not-afk
2026-03-23T21:14:28.726Z,223.645,afk
2026-03-23T21:14:28.726Z,186.787,afk
2026-03-23T21:14:28.726Z,186.787,afk
2026-03-23T19:33:28.798Z,6059.944,not-afk
2026-03-23T19:33:28.798Z,11.988,not-afk
2026-03-23T19:33:28.798Z,11.452,not-afk
2026-03-23T19:33:28.798Z,11.988,not-afk
2026-03-23T19:33:28.798Z,10.464,not-afk
2026-03-23T19:33:28.797Z,0,afk
2026-03-23T19:33:28.797Z,0,afk
2026-03-23T18:09:02.223Z,4419.953,afk
2026-03-23T18:09:02.223Z,4419.953,afk
2026-03-23T18:09:02.223Z,4419.969,afk
2026-03-23T18:09:02.223Z,4419.969,afk
2026-03-23T18:09:02.223Z,4419.985,afk
2026-03-23T18:09:02.223Z,4422.597,afk
2026-03-23T18:09:02.223Z,4419.953,afk
2026-03-23T18:09:02.223Z,4419.985,afk
2026-03-23T18:09:02.213Z,4419.375,afk
2026-03-23T18:09:02.210Z,4422.61,afk
2026-03-23T18:09:02.210Z,0.015,not-afk
2026-03-23T18:09:02.210Z,0.015,not-afk
2026-03-23T18:09:02.210Z,0.014,not-afk
2026-03-23T18:09:02.210Z,0.015,not-afk
2026-03-23T18:09:02.210Z,403.199,afk
2026-03-23T18:09:02.210Z,403.199,afk
2026-03-23T18:09:02.210Z,403.199,afk
2026-03-23T18:09:02.210Z,0.014,not-afk
2026-03-23T18:09:02.210Z,403.199,afk
2026-03-23T18:09:02.210Z,0.013,not-afk
2026-03-23T18:09:02.210Z,0.013,not-afk
2026-03-23T18:09:02.210Z,403.199,afk
2026-03-23T18:09:02.210Z,403.199,afk
2026-03-23T18:09:02.210Z,407.301,afk
2026-03-23T18:09:02.210Z,407.301,afk
2026-03-23T18:09:02.210Z,407.301,afk
2026-03-23T18:09:02.210Z,407.301,afk
2026-03-23T18:09:02.210Z,410.583,afk
2026-03-23T18:09:02.210Z,411.289,afk
2026-03-23T18:09:02.210Z,412.321,afk
2026-03-23T18:09:02.210Z,403.199,afk
2026-03-23T16:43:48.812Z,3989.266,afk
2026-03-23T16:43:48.812Z,3989.266,afk
2026-03-23T16:43:48.812Z,3990.066,afk
2026-03-23T16:43:48.812Z,3989.266,afk
2026-03-23T16:43:48.812Z,3989.266,afk
2026-03-23T16:43:48.812Z,3990.359,afk
2026-03-23T16:43:48.811Z,3990.344,afk
2026-03-23T16:43:48.807Z,3992.563,afk
2026-03-23T16:43:48.804Z,3990.367,afk
2026-03-23T16:43:48.804Z,502.842,afk
2026-03-23T16:43:48.804Z,502.842,afk
2026-03-23T16:43:48.804Z,502.842,afk
2026-03-23T16:43:48.804Z,502.842,afk
2026-03-23T16:43:48.804Z,502.842,afk
2026-03-23T16:43:48.804Z,500.857,afk
2026-03-23T16:43:18.469Z,30.351,not-afk
2026-03-23T16:43:18.469Z,17.946,not-afk
2026-03-23T16:43:18.469Z,14.937,not-afk
2026-03-23T16:37:21.789Z,359.652,afk
2026-03-23T16:37:21.789Z,188.348,afk
2026-03-23T16:37:21.789Z,189.218,afk
2026-03-23T16:37:21.789Z,189.218,afk
2026-03-23T16:37:21.789Z,188.348,afk
2026-03-23T16:24:57.408Z,744.395,not-afk
2026-03-23T16:24:57.408Z,12.752,not-afk
2026-03-23T16:24:57.408Z,12.74,not-afk
2026-03-23T16:21:08.351Z,232.732,afk
2026-03-23T16:21:08.351Z,213.033,afk
2026-03-23T16:21:08.351Z,213.033,afk
2026-03-23T16:21:08.351Z,213.033,afk
2026-03-23T16:21:08.351Z,213.033,afk
2026-03-23T16:21:08.351Z,213.033,afk
2026-03-23T16:16:06.633Z,301.733,not-afk
2026-03-23T16:16:06.633Z,11.509,not-afk
2026-03-23T16:10:31.882Z,339.504,afk
2026-03-23T16:10:31.882Z,268.338,afk
2026-03-23T16:10:31.882Z,268.338,afk
2026-03-23T16:10:31.882Z,270.591,afk
2026-03-23T16:10:31.882Z,270.607,afk
2026-03-23T16:10:31.882Z,270.607,afk
2026-03-23T16:10:31.882Z,268.338,afk
2026-03-23T16:00:38.132Z,593.765,not-afk
2026-03-23T16:00:38.132Z,27.576,not-afk
